JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456840.32569,0.76,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456840.93750,-2.84,0.01,,J,DSI,K,HD112142,,A,,1,,Z,1.21,,,alf Sco,AAVSO,STD,,,,
2456840.93750,-3.66,0.01,,H,DSI,,HD112142,,A,,1,,Z,0.34,,,alf Sco,AAVSO,STD,,,,
2456841.35625,0.85,,,Vis.,SGQ,U,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456842.34722,0.85,,,Vis.,SGQ,U,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456843.91667,-2.75,0.02,,J,DSI,,NA,,,,1,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456843.91667,-3.62,0.02,,H,DSI,,NA,,,,1,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456844.40972,0.8,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456845.41667,0.77,,,Vis.,SGQ,,alpha Cyg mv=1.15,Saturn mv=0.60,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456847.33264,0.85,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456850.03264,-2.84,0.02,,J,DSI,,NA,,,,1,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456850.03264,-3.64,0.02,,H,DSI,,NA,,,,1,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456850.44444,<0.72,,,Vis.,SGQ,B,alpha Cyg mv=1.15,alpha Aql mv=0.75,Tirion2000.0,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456851.44444,0.82,,,Vis.,SGQ,B,alpha Boo mv=0.15,Saturn mv=0.64,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456851.91667,-3.62,0.04,,H,DSI,,NA,,,,1,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456851.91667,-2.79,0.04,,J,DSI,K,HD112142,,A,,1,,Z,1.21,,,alf Sco,AAVSO,STD,,,,
2456853.34861,0.76,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.39,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456853.36181,0.77,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.39,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456855.33333,0.76,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.41,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction. """,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456856.34097,0.80,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.42,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456858.38333,0.88,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.45,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456860.33507,0.84,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.47,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456861.34444,0.8,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.48,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456862.34271,0.84,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.49,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456863.34861,0.83,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.50,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456864.40486,0.85,,,Vis.,SGQ,L,alpha Cyg mv=1.15,Saturn mv=0.70,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456865.31667,0.83,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Mars mv=0.52,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456866.41181,0.85,,,Vis.,SGQ,L,alpha Cyg mv=1.15,Saturn mv=0.71,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2456867.36597,0.84,,,Vis.,SGQ,,Saturn mv=0.71,Mars mv=0.54,Stellarium 12.4,"""Roma, Sesto Celere, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456868.30729,0.85,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.55,Stellarium 12.4,"""Roma, Sesto Celere, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456869.39444,0.85,,,Vis.,SGQ,L,Saturn mv=0.71,Mars mv=0.54,Stellarium 12.4,"""Roma, Sesto Celere, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456870.30833,0.85,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.54,Stellarium 12.4,"""Roma, Sesto Celere, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456871.31458,0.87,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Mars mv=0.57,Stellarium 12.4,"""Roma, Sesto Celere, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456872.37500,0.83,,,Vis.,SGQ,,alpha Cyg mv=1.15,Saturn mv=0.74,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456873.33819,0.8,,,Vis.,SGQ,,Alpha Vir mv=0.95,Mars mv=0.62,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456874.29236,0.85,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Mars mv=0.57,Stellarium 12.4,"""Roma, Villa Pamphili, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456875.36597,0.84,,,Vis.,SGQ,,alpha Cyg mv=1.15,Saturn mv=0.75,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456876.30208,0.86,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Mars mv=0.63,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456877.31458,0.85,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Mars mv=0.64,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456878.34444,0.87,,,Vis.,SGQ,B,Saturn mv=0.76,Mars mv=0.64,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456879.29375,0.88,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Saturn mv=0.76,Stellarium 12.4,"""Roma, Piazza S. Pietro. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456880.31458,0.83,,,Vis.,SGQ,B,alpha Cyg mv=1.15,Mars mv=0.66,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456881.35069,0.86,,,Vis.,SGQ,,Saturn mv=0.77,Mars mv=0.67,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456883.32986,0.87,,,Vis.,SGQ,,Saturn mv=0.77,Mars mv=0.69,Stellarium 12.4,"""Lanciano, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456883.36389,0.9,,,Vis.,RJOC,,MARS,SATURN,"web: ""el cielo del m",Visual mag Mars: 0.5 . Visual mag Saturn: 0.6 Madrid (Spain),,,Z,,,,alf Sco,AAVSO,STD,,,,
2456885.30556,<0.85,,,Vis.,SGQ,,Saturn mv=0.78,Mars mv=0.70,Stellarium 12.4,"""Lanciano, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456887.29514,0.83,,,Vis.,SGQ,,Saturn mv=0.79,Mars mv=0.71,Stellarium 12.4,"""Lanciano, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456888.27847,<0.78,,,Vis.,SGQ,B,Saturn mv=0.79,Mars mv=0.70,Stellarium 12.4,"""Lanciano, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456889.31806,0.85,,,Vis.,SGQ,,Saturn mv=0.79,Mars mv=0.73,Stellarium 12.4,"""Lanciano, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456892.31458,<0.8,,,Vis.,SGQ,L,Saturn mv=0.79,Mars mv=0.70,Stellarium 12.4,"""Padova, Guizza; naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456893.28750,0.8,,,Vis.,SGQ,B,Saturn mv=0.79,Mars mv=0.70,Stellarium 12.4,Monselice; naked eye with airmass correction.,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456897.28611,<0.81,,,Vis.,SGQ,B,Saturn mv=0.8,Mars mv=0.78,Stellarium 12.4,Settebagni IC595; naked eye with airmass correction.,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456900.32639,0.9,,,Vis.,RJOC,,MARS,SATURN,"web: ""el cielo del m",Visual mag Mars: 0.67. Visual mag Saturn: 0.63 Madrid (Spain),,,Z,,,,alf Sco,AAVSO,STD,,,,
2456902.30347,0.85,,,Vis.,SGQ,,Saturn mv=0.81,Mars mv=0.82,Stellarium 12.4,"""Roma, Sesto Celere; naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456903.28819,0.85,,,Vis.,SGQ,,Saturn mv=0.81,Mars mv=0.83,Stellarium 12.4,"""Roma, Sesto Celere; naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456904.26736,0.85,,,Vis.,SGQ,B,Saturn mv=0.81,Mars mv=0.83,Stellarium 12.4,"""Roma, Villa Pamphili; naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456905.28681,0.85,,,Vis.,SGQ,,Saturn mv=0.81,Mars mv=0.84,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456907.26736,0.91,,,Vis.,SGQ,,Saturn mv=0.82,Mars mv=0.85,Stellarium 12.4,"""Lanciano, Santa Croce. Naked eye with airmass correction. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2456909.26736,0.86,,,Vis.,SGQ,B,Saturn mv=0.82,Mars mv=0.86,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456910.28472,0.9,,,Vis.,SGQ,UL,Saturn mv=0.82,Mars mv=0.87,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456914.25972,0.9,,,Vis.,SGQ,,Saturn mv=0.822,Mars mv=0.89,Stellarium 12.4,"""Lanciano, Ospedale, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456915.25556,0.87,,,Vis.,SGQ,,Saturn mv=0.82,Mars mv=0.89,Stellarium 12.4,"""Celano, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456918.25972,0.9,,,Vis.,SGQ,UL,Saturn mv=0.82,Mars mv=0.91,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456919.25417,0.9,,,Vis.,SGQ,UL,Saturn mv=0.82,Mars mv=0.91,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456921.27083,0.8,,,Vis.,RJOC,,Mars ,,"web: ""el cielo del m",Mars visual mag: 0.8.  Madrid (Spain). Mars and Antares equal brightness,,,Z,,,,alf Sco,AAVSO,STD,,,,
2456926.23611,0.85,,,Vis.,SGQ,B,Saturn mv=0.82,Mars mv=0.95,Stellarium 12.4,"""Roma, Villa Pamphili, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456926.27431,0.9,,,Vis.,SGQ,L,Alpha Boo mv=-0.04,Mars mv=0.95,Stellarium 12.4,"""Roma, Sesto Celere, naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456927.23611,0.87,,,Vis.,SGQ,L,Saturn mv=0.81,Mars mv=0.95,Stellarium 12.4,"""Pescara, Aurum. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456927.28125,0.92,,,Vis.,RJOC,,Mars ,,"web: ""el cielo del m",Mars visual mag: 0.8 Madrid (Spain),,,Z,,,,alf Sco,AAVSO,STD,,,,
2456928.22778,0.87,,,Vis.,SGQ,BL,Saturn mv=0.81,Mars mv=0.95,Stellarium 12.4,"""Lanciano, S. Antonio. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456929.22847,0.87,,,Vis.,SGQ,BL,Saturn mv=0.81,Mars mv=0.95,Stellarium 12.4,Magliano dei Marsi. Naked eye with airmass correction.,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456930.25000,0.87,,,Vis.,SGQ,L,Saturn mv=0.81,Mars mv=0.96,Stellarium 12.4,"""Roma, palazzo dei Ginnasi. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456931.22917,0.87,,,Vis.,SGQ,BL,Saturn mv=0.81,Mars mv=0.96,Stellarium 12.4,"""Roma, Villa Pamphili. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456933.22639,0.85,,,Vis.,SGQ,BL,Saturn mv=0.82,Mars mv=0.98,Stellarium 12.4,"""Roma, Porta Portese. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456937.22917,0.85,,,Vis.,SGQ,B,Saturn mv=0.83,Mars mv=0.97,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456939.23889,0.85,,,Vis.,SGQ,L,Saturn mv=0.80,Mars mv=1.00,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456958.20799,0.85,,,Vis.,SGQ,BL,Gamma Aql mv=2.7,Mars mv=1.08,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye and Bino 12x50 with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456960.20267,0.85,,,Vis.,SGQ,BL,Gamma Aql mv=2.7,Beta Sco mv=2.5,Tirion2000.0,"""Roma, Sesto Celere. Binoculars 12x50 with airmass correction. Timing when Antares equals Gamma Aql.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456965.20067,0.85,,,Vis.,SGQ,BL,Gamma Aql mv=2.7,,Tirion2000.0,"""Roma, Sesto Celere. Bino 12x50 with airmass correction (3.35 mag extinction at 2 deg altitude). """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457018.78125,0.92,,,Vis.,RJOC,,Saturn,,"web: ""el cielo del m",Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457023.74259,1.04,,,Vis.,SGQ,BL,alpha CrB mv=2.20,eta Boo mv=2.65,Stellarium 13.1,"""Padova, Guizza. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457024.72882,1.0,,,Vis.,SGQ,UL,eta Boo mv=2.68,,Stellarium 13.1,"""Padova, Guizza. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457026.77083,0.94,,,Vis.,RJOC,,Saturn,Alf Vir,"web""el cielo del mes",Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457027.72187,0.90,,,Vis.,SGQ,BL,alf Oph mv=2.07,theta Cen mv=2.05,Tirion 2000.0,"""Padova, Guizza. Naked eye with airmass correction. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457027.74028,0.90,,,Vis.,SGQ,BL,Saturn mv=0.75,Del Sco mv=1.98,Stellarium 13.1,"""Padova, Guizza. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457028.73333,1.0,,,Vis.,SGQ,BL,Saturn mv=0.75,alf Oph mv=2.07,Stellarium 13.1,"""Padova, Guizza. Bino 8x30 with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457038.73681,1.02,,,Vis.,SGQ,BL,alf Leo mv=1.40,,Tirion2000.0,"""Roma, Sesto Celere. Mono 7x19 with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457043.72569,1.05,,,Vis.,SGQ,BUL,Saturn mv=0.79,del Sco mv=1.85,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457049.74306,1.02,,,Vis.,SGQ,B,alf Leo mv=1.40,,Tirion2000.0/simbad,"""Roma, Piazza San Pietro. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457050.72917,1.1,,,Vis.,SGQ,,Alf Leo mV=1.40,,Tirion2000.0 ,"""Vaticano, piazza San Pietro. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457053.71111,1.10,,,Vis.,SGQ,,Alfa Leo mv=1.4,,Tirion2000.0 ,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457054.77431,0.81,,,Vis.,RJOC,,Saturn,Alf Vir,"web:""el cielo del me",Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457055.69722,0.97,,,Vis.,SGQ,,Alf Leo mV=1.40,,Tirion2000.0 ,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457059.71771,1.05,,,Vis.,SGQ,BU,alf Cyg mv=1.25,,Tirion2000.0/simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457061.73403,1.05,,,Vis.,SGQ,B,alf Cyg mv=1.25,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eyes with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457064.71875,1.0,,,Vis.,SGQ,B,alf Cyg mv=1.25,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457066.72500,0.96,,,Vis.,SGQ,B,alf Cyg mv=1.25,alf Vir mv=0.97,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction. """,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457072.72361,1.0,,,Vis.,SGQ,BU,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457073.59074,1.0,,,Vis.,SGQ,UL,Beta Sco mv=2.5,del Sco mv=1.9,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Monocular 7x18 with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457074.60833,1.12,,,Vis.,SGQ,BL,alf CrB mv=2.24,alf Oph mv=2.07,Tirion2000.0/SIMBAD,"""Lanciano, Santa Croce. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457080.65937,1.05,,,Vis.,SGQ,,alf Leo mv=1.40,alf Vir mv=0.97,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457091.61944,1.06,,,Vis.,SGQ,BU,alf Cyg mv=1.25,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457110.56250,1.0,,,Vis.,RJOC,,Saturn,Alf Vir,"web:""el cielo del me","""Third comp Star: Delta Scorpii: +1,95 Madrid (Spain)""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457112.61111,0.9,,,Vis.,SGQ,,Get Sco mV=2.5,,Tirion2000.0,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457116.62882,0.9,,,Vis.,SGQ,U,Alf Aql mV=0.71,,Tirion2000.0/SIMBAD,"""Lanciano, Santa Croce. Naked eye with airmass correction. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457119.62500,0.9,,,Vis.,SGQ,U,alf Aql mv=0.7,,Tirion2000.0,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457124.57986,0.90,,,Vis.,SGQ,,Alf Vir mV=0.97,,Tirion2000.0/SIMBAD,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457126.56806,0.90,,,Vis.,SGQ,,Alf Vir mV=0.97,,Tirion2000.0/SIMBAD,"""Roma, via della Giuliana. Naked eye with airmass correction. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457132.64236,0.90,,,Vis.,SGQ,,Alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Via della Giuliana. Naked eye with airmass correction. """,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457134.53507,1.0,,,Vis.,SGQ,,Alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457137.56250,0.8,,,Vis.,RJOC,,Saturn,Alf Vir,"web:""el cielo del me",Saturn: Visual Mag: 0.2 Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457152.47917,0.87,,,Vis.,RJOC,,Saturn,Alf Vir,"web: ""el cielo del m",Saturn: Visual Mag: 0.13 Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457153.47917,1.0,,,Vis.,SGQ,BL,alf Leo mv=1.40,bet Leo mv=2.13,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457160.51042,0.94,,,Vis.,SGQ,,Saturn mv=0.03,del Sco mv=1.85,Tirion2000.0,"""Roma, via della Giuliana. Naked eye, Saturn from CurtRenz.com""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457161.42083,0.94,,,Vis.,SGQ,,alf Vir mv=0.97,alf Leo mv=1.40,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2457164.44931,0.92,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction. """,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457165.53125,0.82,,,Vis.,RJOC,,Saturn,Alf Vir,"web:""el cielo del me",Saturn: Visual Magnitude: 0.06 Madrid (Spain),,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457171.38542,1.00,,,Vis.,SGQ,B,Alf Vir mv=0.97,Alf Leo mv=1.40,SIMBAD/Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457172.43333,0.9,,,Vis.,SGQ,B,Alf Vir mv=0.97,,SIMBAD/Tirion2000.0,"""Padova, Guizza. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457176.39931,0.86,,,Vis.,SGQ,B,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457177.46354,0.90,,,Vis.,SGQ,B,alf Vir mv=0.97,Saturn mv=0.10,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction. Saturn from curtrenz.com. My 1000th Observation for AAVSO""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457178.42014,0.85,,,Vis.,SGQ,B,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction. """,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457179.42968,0.84,,,Vis.,SGQ,B,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457180.42998,1.00,,,Vis.,SGQ,B,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Monocular 7x18 with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457181.38681,0.86,,,Vis.,SGQ,BU,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass corrections.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457184.45000,0.94,,,Vis.,SGQ,,alf Vir mv=0.97,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere, naked eye. Airmass corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2457187.46875,0.93,,,Vis.,SGQ,,alf Cyg mv=1.25,,Tirion2000.0/SIMBAD,"""Lanciano, Santa Croce. Naked eye with airmass correction. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
